proposal_id,year,proposal_link,title,skills,researcher_name,team,goodness
nsf20609,2020,https://www.nsf.gov/pubs/2020/nsf20609/nsf20609.htm,Collaborative Research in Computational Neuroscience (2020),"['collaborative', 'computational', 'neuroscience', 'collaborative computational', 'computational neuroscience', 'provides', 'theoretical', 'rich', 'set', 'technical', 'approaches', 'understanding', 'complex', 'neurobiological', 'systems', 'neuroscience provides', 'provides theoretical', 'theoretical rich', 'rich set', 'set technical', 'technical approaches', 'approaches understanding', 'understanding complex', 'complex neurobiological', 'neurobiological systems', 'building', 'theory', 'building theory', 'methods', 'findings', 'computer', 'findings computer', 'numerous', 'other', 'disciplines', 'numerous other', 'other disciplines']","Ammal, Salai C.","[['Ammal, Salai C.', 'Uline, Mark J.', 'Peters, Wally', 'Fenner, Stephen A.'], ['Ammal, Salai C.', 'Cole, Casey', 'Tang, Jijun', 'Rose, John R.'], ['Ammal, Salai C.', 'Valafar, Homayoun', 'Zand, Ramtin', 'Sheth, Amit'], ['Ammal, Salai C.', 'Srivastava, Biplav', 'Xu, Songhua', 'Hikmet, Neset'], ['Ammal, Salai C.', 'Moss, Melissa Ann', 'Carver, Wayne', 'Eberth, John F.']]","[0.1405, 0.1338, 0.1304, 0.1236, 0.1]"
nsf20609,2020,https://www.nsf.gov/pubs/2020/nsf20609/nsf20609.htm,Collaborative Research in Computational Neuroscience (2020),"['collaborative', 'computational', 'neuroscience', 'collaborative computational', 'computational neuroscience', 'provides', 'theoretical', 'rich', 'set', 'technical', 'approaches', 'understanding', 'complex', 'neurobiological', 'systems', 'neuroscience provides', 'provides theoretical', 'theoretical rich', 'rich set', 'set technical', 'technical approaches', 'approaches understanding', 'understanding complex', 'complex neurobiological', 'neurobiological systems', 'building', 'theory', 'building theory', 'methods', 'findings', 'computer', 'findings computer', 'numerous', 'other', 'disciplines', 'numerous other', 'other disciplines']","Bakos, Jason D.","[['Bakos, Jason D.', 'Tang, Jijun', 'Rose, John R.'], ['Bakos, Jason D.', 'Valafar, Homayoun', 'Zand, Ramtin'], ['Bakos, Jason D.', 'Cole, Casey', 'Sheth, Amit'], ['Bakos, Jason D.', 'Jamshidi, Pooyan', 'Valtorta, Marco'], ['Bakos, Jason D.', 'Agostinelli, Forest', 'Hu, Jianjun']]","[0.1223, 0.1122, 0.1054, 0.102, 0.0953]"
nsf20609,2020,https://www.nsf.gov/pubs/2020/nsf20609/nsf20609.htm,Collaborative Research in Computational Neuroscience (2020),"['collaborative', 'computational', 'neuroscience', 'collaborative computational', 'computational neuroscience', 'provides', 'theoretical', 'rich', 'set', 'technical', 'approaches', 'understanding', 'complex', 'neurobiological', 'systems', 'neuroscience provides', 'provides theoretical', 'theoretical rich', 'rich set', 'set technical', 'technical approaches', 'approaches understanding', 'understanding complex', 'complex neurobiological', 'neurobiological systems', 'building', 'theory', 'building theory', 'methods', 'findings', 'computer', 'findings computer', 'numerous', 'other', 'disciplines', 'numerous other', 'other disciplines']","Banerjee, Sourav","[['Banerjee, Sourav', 'Tang, Jijun', 'Fenner, Stephen A.'], ['Banerjee, Sourav', 'Hu, Jianjun', 'Zand, Ramtin'], ['Banerjee, Sourav', 'Moss, Melissa Ann', 'Valafar, Homayoun'], ['Banerjee, Sourav', 'Zand, Ramtin'], ['Banerjee, Sourav', 'Valafar, Homayoun']]","[0.0986, 0.0953, 0.0851, 0.0703, 0.0601]"
nsf20609,2020,https://www.nsf.gov/pubs/2020/nsf20609/nsf20609.htm,Collaborative Research in Computational Neuroscience (2020),"['collaborative', 'computational', 'neuroscience', 'collaborative computational', 'computational neuroscience', 'provides', 'theoretical', 'rich', 'set', 'technical', 'approaches', 'understanding', 'complex', 'neurobiological', 'systems', 'neuroscience provides', 'provides theoretical', 'theoretical rich', 'rich set', 'set technical', 'technical approaches', 'approaches understanding', 'understanding complex', 'complex neurobiological', 'neurobiological systems', 'building', 'theory', 'building theory', 'methods', 'findings', 'computer', 'findings computer', 'numerous', 'other', 'disciplines', 'numerous other', 'other disciplines']","Bayat, Mahmoud","[['Bayat, Mahmoud', 'Zand, Ramtin'], ['Bayat, Mahmoud', 'Valafar, Homayoun'], ['Bayat, Mahmoud', 'Cole, Casey'], ['Bayat, Mahmoud', 'Hu, Jianjun'], ['Bayat, Mahmoud', 'Agostinelli, Forest']]","[0.0703, 0.0601, 0.0601, 0.05, 0.05]"
nsf20609,2020,https://www.nsf.gov/pubs/2020/nsf20609/nsf20609.htm,Collaborative Research in Computational Neuroscience (2020),"['collaborative', 'computational', 'neuroscience', 'collaborative computational', 'computational neuroscience', 'provides', 'theoretical', 'rich', 'set', 'technical', 'approaches', 'understanding', 'complex', 'neurobiological', 'systems', 'neuroscience provides', 'provides theoretical', 'theoretical rich', 'rich set', 'set technical', 'technical approaches', 'approaches understanding', 'understanding complex', 'complex neurobiological', 'neurobiological systems', 'building', 'theory', 'building theory', 'methods', 'findings', 'computer', 'findings computer', 'numerous', 'other', 'disciplines', 'numerous other', 'other disciplines']","Bayoumi, Abdel-Moez E.","[['Bayoumi, Abdel-Moez E.', 'Valafar, Homayoun', 'Zand, Ramtin', 'Cole, Casey'], ['Bayoumi, Abdel-Moez E.', 'Tang, Jijun', 'Jamshidi, Pooyan'], ['Bayoumi, Abdel-Moez E.', 'Zand, Ramtin', 'Agostinelli, Forest'], ['Bayoumi, Abdel-Moez E.', 'Cole, Casey', 'Hu, Jianjun'], ['Bayoumi, Abdel-Moez E.', 'Valafar, Homayoun']]","[0.1338, 0.1054, 0.0953, 0.0851, 0.0601]"
nsf20609,2020,https://www.nsf.gov/pubs/2020/nsf20609/nsf20609.htm,Collaborative Research in Computational Neuroscience (2020),"['collaborative', 'computational', 'neuroscience', 'collaborative computational', 'computational neuroscience', 'provides', 'theoretical', 'rich', 'set', 'technical', 'approaches', 'understanding', 'complex', 'neurobiological', 'systems', 'neuroscience provides', 'provides theoretical', 'theoretical rich', 'rich set', 'set technical', 'technical approaches', 'approaches understanding', 'understanding complex', 'complex neurobiological', 'neurobiological systems', 'building', 'theory', 'building theory', 'methods', 'findings', 'computer', 'findings computer', 'numerous', 'other', 'disciplines', 'numerous other', 'other disciplines']","Benigni, Andrea","[['Benigni, Andrea', 'Rose, John R.', 'Valafar, Homayoun'], ['Benigni, Andrea', 'Zand, Ramtin', 'Valafar, Homayoun'], ['Benigni, Andrea', 'Cole, Casey', 'Valafar, Homayoun'], ['Benigni, Andrea', 'Moss, Melissa Ann', 'Valafar, Homayoun'], ['Benigni, Andrea', 'Valafar, Homayoun']]","[0.1088, 0.1054, 0.0885, 0.0851, 0.0601]"
nsf20604,2020,https://www.nsf.gov/pubs/2020/nsf20604/nsf20604.htm,National Artificial Intelligence (AI) Research Institutes (2020),"['artificial', 'intelligence', 'institutes', 'artificial intelligence', 'intelligence institutes', 'has', 'advanced', 'tremendously', 'today', 'promises', 'personalized', 'healthcare', 'enhanced', 'security', 'improved', 'transportation', 'more', 'effective', 'education', 'intelligence has', 'has advanced', 'advanced tremendously', 'tremendously today', 'today promises', 'promises personalized', 'personalized healthcare', 'healthcare enhanced', 'enhanced security', 'security improved', 'improved transportation', 'transportation more', 'more effective', 'effective education', 'name', 'just', 'few', 'benefits', 'increased', 'computing', 'power']","Agostinelli, Forest","[['Agostinelli, Forest', 'Sheth, Amit', 'Jamshidi, Pooyan', 'Zhang, Qi'], ['Agostinelli, Forest', 'Wang, Song', 'Luo, Lannan', 'Zand, Ramtin'], ['Agostinelli, Forest', 'Sheth, Amit', 'Farkas, Csilla', 'Vidal, Jose M.'], ['Agostinelli, Forest', 'Valafar, Homayoun', 'Hu, Jianjun', 'Xu, Songhua'], ['Agostinelli, Forest', 'Srivastava, Biplav', 'Valtorta, Marco']]","[0.1562, 0.1562, 0.1469, 0.1375, 0.1125]"
nsf20604,2020,https://www.nsf.gov/pubs/2020/nsf20604/nsf20604.htm,National Artificial Intelligence (AI) Research Institutes (2020),"['artificial', 'intelligence', 'institutes', 'artificial intelligence', 'intelligence institutes', 'has', 'advanced', 'tremendously', 'today', 'promises', 'personalized', 'healthcare', 'enhanced', 'security', 'improved', 'transportation', 'more', 'effective', 'education', 'intelligence has', 'has advanced', 'advanced tremendously', 'tremendously today', 'today promises', 'promises personalized', 'personalized healthcare', 'healthcare enhanced', 'enhanced security', 'security improved', 'improved transportation', 'transportation more', 'more effective', 'effective education', 'name', 'just', 'few', 'benefits', 'increased', 'computing', 'power']","Ahmad, Iftikhar","[['Ahmad, Iftikhar', 'Jamshidi, Pooyan', 'Wu, Dezhi'], ['Ahmad, Iftikhar', 'Sheth, Amit', 'Agostinelli, Forest'], ['Ahmad, Iftikhar', 'Chen, Yuche', 'Zhang, Qi'], ['Ahmad, Iftikhar', 'Valafar, Homayoun', 'Hikmet, Neset'], ['Ahmad, Iftikhar', 'Bakos, Jason D.', 'Zand, Ramtin']]","[0.1312, 0.1219, 0.1156, 0.1125, 0.1]"
nsf20604,2020,https://www.nsf.gov/pubs/2020/nsf20604/nsf20604.htm,National Artificial Intelligence (AI) Research Institutes (2020),"['artificial', 'intelligence', 'institutes', 'artificial intelligence', 'intelligence institutes', 'has', 'advanced', 'tremendously', 'today', 'promises', 'personalized', 'healthcare', 'enhanced', 'security', 'improved', 'transportation', 'more', 'effective', 'education', 'intelligence has', 'has advanced', 'advanced tremendously', 'tremendously today', 'today promises', 'promises personalized', 'personalized healthcare', 'healthcare enhanced', 'enhanced security', 'security improved', 'improved transportation', 'transportation more', 'more effective', 'effective education', 'name', 'just', 'few', 'benefits', 'increased', 'computing', 'power']","Alexeev, Oleg S.","[['Alexeev, Oleg S.', 'Valafar, Homayoun', 'Jamshidi, Pooyan'], ['Alexeev, Oleg S.', 'Zhang, Qi', 'Valtorta, Marco'], ['Alexeev, Oleg S.', 'Sheth, Amit', 'Agostinelli, Forest'], ['Alexeev, Oleg S.', 'Srivastava, Biplav', 'Vidal, Jose M.'], ['Alexeev, Oleg S.', 'Hu, Jianjun', 'Wang, Song']]","[0.1219, 0.1219, 0.1125, 0.1125, 0.075]"
nsf20604,2020,https://www.nsf.gov/pubs/2020/nsf20604/nsf20604.htm,National Artificial Intelligence (AI) Research Institutes (2020),"['artificial', 'intelligence', 'institutes', 'artificial intelligence', 'intelligence institutes', 'has', 'advanced', 'tremendously', 'today', 'promises', 'personalized', 'healthcare', 'enhanced', 'security', 'improved', 'transportation', 'more', 'effective', 'education', 'intelligence has', 'has advanced', 'advanced tremendously', 'tremendously today', 'today promises', 'promises personalized', 'personalized healthcare', 'healthcare enhanced', 'enhanced security', 'security improved', 'improved transportation', 'transportation more', 'more effective', 'effective education', 'name', 'just', 'few', 'benefits', 'increased', 'computing', 'power']","Ali, Mohammod","[['Ali, Mohammod', 'Jamshidi, Pooyan', 'Zhang, Qi'], ['Ali, Mohammod', 'Sheth, Amit', 'Agostinelli, Forest'], ['Ali, Mohammod', 'Srivastava, Biplav', 'Valtorta, Marco'], ['Ali, Mohammod', 'Valafar, Homayoun', 'Hu, Jianjun'], ['Ali, Mohammod', 'Bakos, Jason D.', 'Wang, Song']]","[0.1406, 0.1219, 0.1219, 0.1125, 0.0938]"
nsf20604,2020,https://www.nsf.gov/pubs/2020/nsf20604/nsf20604.htm,National Artificial Intelligence (AI) Research Institutes (2020),"['artificial', 'intelligence', 'institutes', 'artificial intelligence', 'intelligence institutes', 'has', 'advanced', 'tremendously', 'today', 'promises', 'personalized', 'healthcare', 'enhanced', 'security', 'improved', 'transportation', 'more', 'effective', 'education', 'intelligence has', 'has advanced', 'advanced tremendously', 'tremendously today', 'today promises', 'promises personalized', 'personalized healthcare', 'healthcare enhanced', 'enhanced security', 'security improved', 'improved transportation', 'transportation more', 'more effective', 'effective education', 'name', 'just', 'few', 'benefits', 'increased', 'computing', 'power']","Ammal, Salai C.","[['Ammal, Salai C.', 'Jamshidi, Pooyan', 'Zhang, Qi'], ['Ammal, Salai C.', 'Sheth, Amit', 'Agostinelli, Forest'], ['Ammal, Salai C.', 'Srivastava, Biplav', 'Valtorta, Marco'], ['Ammal, Salai C.', 'Valafar, Homayoun', 'Xu, Songhua'], ['Ammal, Salai C.', 'Boltin, Nicholas D.', 'Hu, Jianjun']]","[0.1312, 0.1125, 0.1125, 0.1094, 0.0844]"
nsf20604,2020,https://www.nsf.gov/pubs/2020/nsf20604/nsf20604.htm,National Artificial Intelligence (AI) Research Institutes (2020),"['artificial', 'intelligence', 'institutes', 'artificial intelligence', 'intelligence institutes', 'has', 'advanced', 'tremendously', 'today', 'promises', 'personalized', 'healthcare', 'enhanced', 'security', 'improved', 'transportation', 'more', 'effective', 'education', 'intelligence has', 'has advanced', 'advanced tremendously', 'tremendously today', 'today promises', 'promises personalized', 'personalized healthcare', 'healthcare enhanced', 'enhanced security', 'security improved', 'improved transportation', 'transportation more', 'more effective', 'effective education', 'name', 'just', 'few', 'benefits', 'increased', 'computing', 'power']","Bakos, Jason D.","[['Bakos, Jason D.', 'Vidal, Jose M.', 'Zhang, Qi'], ['Bakos, Jason D.', 'Sheth, Amit', 'Jamshidi, Pooyan'], ['Bakos, Jason D.', 'Xu, Songhua', 'Valafar, Homayoun'], ['Bakos, Jason D.', 'Agostinelli, Forest', 'Wang, Song'], ['Bakos, Jason D.', 'Zand, Ramtin', 'Karakchi, Rasha']]","[0.1312, 0.125, 0.1188, 0.1125, 0.0969]"
nsf20604,2020,https://www.nsf.gov/pubs/2020/nsf20604/nsf20604.htm,National Artificial Intelligence (AI) Research Institutes (2020),"['artificial', 'intelligence', 'institutes', 'artificial intelligence', 'intelligence institutes', 'has', 'advanced', 'tremendously', 'today', 'promises', 'personalized', 'healthcare', 'enhanced', 'security', 'improved', 'transportation', 'more', 'effective', 'education', 'intelligence has', 'has advanced', 'advanced tremendously', 'tremendously today', 'today promises', 'promises personalized', 'personalized healthcare', 'healthcare enhanced', 'enhanced security', 'security improved', 'improved transportation', 'transportation more', 'more effective', 'effective education', 'name', 'just', 'few', 'benefits', 'increased', 'computing', 'power']","Banerjee, Sourav","[['Banerjee, Sourav', 'Jamshidi, Pooyan', 'Srivastava, Biplav'], ['Banerjee, Sourav', 'Valafar, Homayoun', 'Zhang, Qi'], ['Banerjee, Sourav', 'Agostinelli, Forest', 'Sheth, Amit'], ['Banerjee, Sourav', 'Boltin, Nicholas D.', 'Xu, Songhua'], ['Banerjee, Sourav', 'Chen, Yuche', 'Bakos, Jason D.']]","[0.1219, 0.1219, 0.1125, 0.1031, 0.0844]"
nsf20604,2020,https://www.nsf.gov/pubs/2020/nsf20604/nsf20604.htm,National Artificial Intelligence (AI) Research Institutes (2020),"['artificial', 'intelligence', 'institutes', 'artificial intelligence', 'intelligence institutes', 'has', 'advanced', 'tremendously', 'today', 'promises', 'personalized', 'healthcare', 'enhanced', 'security', 'improved', 'transportation', 'more', 'effective', 'education', 'intelligence has', 'has advanced', 'advanced tremendously', 'tremendously today', 'today promises', 'promises personalized', 'personalized healthcare', 'healthcare enhanced', 'enhanced security', 'security improved', 'improved transportation', 'transportation more', 'more effective', 'effective education', 'name', 'just', 'few', 'benefits', 'increased', 'computing', 'power']","Bayat, Mahmoud","[['Bayat, Mahmoud', 'Agostinelli, Forest', 'Jamshidi, Pooyan'], ['Bayat, Mahmoud', 'Zhang, Qi', 'Valtorta, Marco'], ['Bayat, Mahmoud', 'Sheth, Amit', 'Srivastava, Biplav'], ['Bayat, Mahmoud', 'Valafar, Homayoun', 'Xu, Songhua'], ['Bayat, Mahmoud', 'Vidal, Jose M.', 'Hu, Jianjun']]","[0.1219, 0.1219, 0.1125, 0.1094, 0.1031]"
nsf20604,2020,https://www.nsf.gov/pubs/2020/nsf20604/nsf20604.htm,National Artificial Intelligence (AI) Research Institutes (2020),"['artificial', 'intelligence', 'institutes', 'artificial intelligence', 'intelligence institutes', 'has', 'advanced', 'tremendously', 'today', 'promises', 'personalized', 'healthcare', 'enhanced', 'security', 'improved', 'transportation', 'more', 'effective', 'education', 'intelligence has', 'has advanced', 'advanced tremendously', 'tremendously today', 'today promises', 'promises personalized', 'personalized healthcare', 'healthcare enhanced', 'enhanced security', 'security improved', 'improved transportation', 'transportation more', 'more effective', 'effective education', 'name', 'just', 'few', 'benefits', 'increased', 'computing', 'power']","Bayoumi, Abdel-Moez E.","[['Bayoumi, Abdel-Moez E.', 'Valafar, Homayoun', 'Jamshidi, Pooyan'], ['Bayoumi, Abdel-Moez E.', 'Zhang, Qi', 'Valtorta, Marco'], ['Bayoumi, Abdel-Moez E.', 'Sheth, Amit', 'Agostinelli, Forest'], ['Bayoumi, Abdel-Moez E.', 'Xu, Songhua', 'Srivastava, Biplav'], ['Bayoumi, Abdel-Moez E.', 'Chen, Yuche', 'Hu, Jianjun']]","[0.1312, 0.1312, 0.1219, 0.1188, 0.0844]"
nsf20604,2020,https://www.nsf.gov/pubs/2020/nsf20604/nsf20604.htm,National Artificial Intelligence (AI) Research Institutes (2020),"['artificial', 'intelligence', 'institutes', 'artificial intelligence', 'intelligence institutes', 'has', 'advanced', 'tremendously', 'today', 'promises', 'personalized', 'healthcare', 'enhanced', 'security', 'improved', 'transportation', 'more', 'effective', 'education', 'intelligence has', 'has advanced', 'advanced tremendously', 'tremendously today', 'today promises', 'promises personalized', 'personalized healthcare', 'healthcare enhanced', 'enhanced security', 'security improved', 'improved transportation', 'transportation more', 'more effective', 'effective education', 'name', 'just', 'few', 'benefits', 'increased', 'computing', 'power']","Benigni, Andrea","[['Benigni, Andrea', 'Jamshidi, Pooyan', 'Zhang, Qi'], ['Benigni, Andrea', 'Agostinelli, Forest', 'Sheth, Amit'], ['Benigni, Andrea', 'Srivastava, Biplav', 'Valafar, Homayoun'], ['Benigni, Andrea', 'Valtorta, Marco', 'Vidal, Jose M.'], ['Benigni, Andrea', 'Wang, Song', 'Hu, Jianjun']]","[0.1312, 0.1125, 0.1125, 0.1125, 0.075]"
nsf20591,2020,https://www.nsf.gov/pubs/2020/nsf20591/nsf20591.htm,Computer and Information Science and Engineering (CISE): Core Programs (2020),"['computer', 'information', 'engineering', 'cise', 'core', 'programs', 'computer information', 'information engineering', 'engineering cise', 'cise core', 'core programs', 'nsf', 'directorate', 'supports', 'education', 'projects', 'develop', 'new', 'knowledge', 'all', 'aspects', 'computing', 'nsf cise', 'cise directorate', 'directorate supports', 'supports education', 'education projects', 'projects develop', 'develop new', 'new knowledge', 'knowledge all', 'all aspects', 'aspects computing', 'communications', 'well', 'advanced', 'cyberinfrastructure', 'well advanced', 'advanced cyberinfrastructure', 'through']","Agostinelli, Forest","[['Agostinelli, Forest', 'Ali, Mohammod', 'Nelakuditi, Srihari'], ['Agostinelli, Forest', 'Hu, Jianjun', 'Jamshidi, Pooyan'], ['Agostinelli, Forest', 'Sheth, Amit', 'Valafar, Homayoun'], ['Agostinelli, Forest', 'Zhang, Qi', 'Vidal, Jose M.'], ['Agostinelli, Forest', 'Bakos, Jason D.']]","[0.1312, 0.0938, 0.0938, 0.0844, 0.0688]"
nsf20591,2020,https://www.nsf.gov/pubs/2020/nsf20591/nsf20591.htm,Computer and Information Science and Engineering (CISE): Core Programs (2020),"['computer', 'information', 'engineering', 'cise', 'core', 'programs', 'computer information', 'information engineering', 'engineering cise', 'cise core', 'core programs', 'nsf', 'directorate', 'supports', 'education', 'projects', 'develop', 'new', 'knowledge', 'all', 'aspects', 'computing', 'nsf cise', 'cise directorate', 'directorate supports', 'supports education', 'education projects', 'projects develop', 'develop new', 'new knowledge', 'knowledge all', 'all aspects', 'aspects computing', 'communications', 'well', 'advanced', 'cyberinfrastructure', 'well advanced', 'advanced cyberinfrastructure', 'through']","Ahmad, Iftikhar","[['Ahmad, Iftikhar', 'Ali, Mohammod'], ['Ahmad, Iftikhar', 'Bakos, Jason D.'], ['Ahmad, Iftikhar', 'Zand, Ramtin'], ['Ahmad, Iftikhar', 'Nelakuditi, Srihari'], ['Ahmad, Iftikhar', 'Hu, Jianjun']]","[0.0969, 0.0719, 0.0719, 0.0719, 0.0594]"
nsf20591,2020,https://www.nsf.gov/pubs/2020/nsf20591/nsf20591.htm,Computer and Information Science and Engineering (CISE): Core Programs (2020),"['computer', 'information', 'engineering', 'cise', 'core', 'programs', 'computer information', 'information engineering', 'engineering cise', 'cise core', 'core programs', 'nsf', 'directorate', 'supports', 'education', 'projects', 'develop', 'new', 'knowledge', 'all', 'aspects', 'computing', 'nsf cise', 'cise directorate', 'directorate supports', 'supports education', 'education projects', 'projects develop', 'develop new', 'new knowledge', 'knowledge all', 'all aspects', 'aspects computing', 'communications', 'well', 'advanced', 'cyberinfrastructure', 'well advanced', 'advanced cyberinfrastructure', 'through']","Alexeev, Oleg S.","[['Alexeev, Oleg S.', 'Ali, Mohammod', 'Nelakuditi, Srihari'], ['Alexeev, Oleg S.', 'Sheth, Amit', 'Jamshidi, Pooyan'], ['Alexeev, Oleg S.', 'Bakos, Jason D.', 'Hu, Jianjun'], ['Alexeev, Oleg S.', 'Thatcher, Matt E.', 'Luo, Lannan'], ['Alexeev, Oleg S.', 'Vidal, Jose M.', 'Wang, Song']]","[0.15, 0.1219, 0.1125, 0.1125, 0.1031]"
nsf20591,2020,https://www.nsf.gov/pubs/2020/nsf20591/nsf20591.htm,Computer and Information Science and Engineering (CISE): Core Programs (2020),"['computer', 'information', 'engineering', 'cise', 'core', 'programs', 'computer information', 'information engineering', 'engineering cise', 'cise core', 'core programs', 'nsf', 'directorate', 'supports', 'education', 'projects', 'develop', 'new', 'knowledge', 'all', 'aspects', 'computing', 'nsf cise', 'cise directorate', 'directorate supports', 'supports education', 'education projects', 'projects develop', 'develop new', 'new knowledge', 'knowledge all', 'all aspects', 'aspects computing', 'communications', 'well', 'advanced', 'cyberinfrastructure', 'well advanced', 'advanced cyberinfrastructure', 'through']","Ali, Mohammod","[['Ali, Mohammod', 'Fenner, Stephen A.', 'Farkas, Csilla'], ['Ali, Mohammod', 'Bakos, Jason D.', 'Nelakuditi, Srihari'], ['Ali, Mohammod', 'Jamshidi, Pooyan', 'Zand, Ramtin'], ['Ali, Mohammod', 'Valafar, Homayoun', 'Wang, Song'], ['Ali, Mohammod', 'Huang, Chin-Tser', 'Sur, Sanjib']]","[0.1437, 0.1375, 0.1375, 0.1312, 0.1219]"
nsf20591,2020,https://www.nsf.gov/pubs/2020/nsf20591/nsf20591.htm,Computer and Information Science and Engineering (CISE): Core Programs (2020),"['computer', 'information', 'engineering', 'cise', 'core', 'programs', 'computer information', 'information engineering', 'engineering cise', 'cise core', 'core programs', 'nsf', 'directorate', 'supports', 'education', 'projects', 'develop', 'new', 'knowledge', 'all', 'aspects', 'computing', 'nsf cise', 'cise directorate', 'directorate supports', 'supports education', 'education projects', 'projects develop', 'develop new', 'new knowledge', 'knowledge all', 'all aspects', 'aspects computing', 'communications', 'well', 'advanced', 'cyberinfrastructure', 'well advanced', 'advanced cyberinfrastructure', 'through']","Ammal, Salai C.","[['Ammal, Salai C.', 'Bakos, Jason D.', 'Ali, Mohammod'], ['Ammal, Salai C.', 'Thatcher, Matt E.', 'Nelakuditi, Srihari'], ['Ammal, Salai C.', 'Jamshidi, Pooyan', 'Zand, Ramtin'], ['Ammal, Salai C.', 'Valafar, Homayoun', 'Wang, Song'], ['Ammal, Salai C.', 'Sheth, Amit', 'Hu, Jianjun']]","[0.1312, 0.1031, 0.1, 0.0938, 0.0844]"
nsf20591,2020,https://www.nsf.gov/pubs/2020/nsf20591/nsf20591.htm,Computer and Information Science and Engineering (CISE): Core Programs (2020),"['computer', 'information', 'engineering', 'cise', 'core', 'programs', 'computer information', 'information engineering', 'engineering cise', 'cise core', 'core programs', 'nsf', 'directorate', 'supports', 'education', 'projects', 'develop', 'new', 'knowledge', 'all', 'aspects', 'computing', 'nsf cise', 'cise directorate', 'directorate supports', 'supports education', 'education projects', 'projects develop', 'develop new', 'new knowledge', 'knowledge all', 'all aspects', 'aspects computing', 'communications', 'well', 'advanced', 'cyberinfrastructure', 'well advanced', 'advanced cyberinfrastructure', 'through']","Bakos, Jason D.","[['Bakos, Jason D.', 'Tang, Jijun', 'Ali, Mohammod'], ['Bakos, Jason D.', 'Jamshidi, Pooyan', 'Sheth, Amit'], ['Bakos, Jason D.', 'Zand, Ramtin', 'Karakchi, Rasha'], ['Bakos, Jason D.', 'Huang, Chin-Tser', 'Nelakuditi, Srihari'], ['Bakos, Jason D.', 'Crichigno, Jorge', 'Vidal, Jose M.']]","[0.1312, 0.1094, 0.1, 0.1, 0.0938]"
nsf20591,2020,https://www.nsf.gov/pubs/2020/nsf20591/nsf20591.htm,Computer and Information Science and Engineering (CISE): Core Programs (2020),"['computer', 'information', 'engineering', 'cise', 'core', 'programs', 'computer information', 'information engineering', 'engineering cise', 'cise core', 'core programs', 'nsf', 'directorate', 'supports', 'education', 'projects', 'develop', 'new', 'knowledge', 'all', 'aspects', 'computing', 'nsf cise', 'cise directorate', 'directorate supports', 'supports education', 'education projects', 'projects develop', 'develop new', 'new knowledge', 'knowledge all', 'all aspects', 'aspects computing', 'communications', 'well', 'advanced', 'cyberinfrastructure', 'well advanced', 'advanced cyberinfrastructure', 'through']","Banerjee, Sourav","[['Banerjee, Sourav', 'Ali, Mohammod'], ['Banerjee, Sourav', 'Bakos, Jason D.'], ['Banerjee, Sourav', 'Nelakuditi, Srihari'], ['Banerjee, Sourav', 'Sheth, Amit'], ['Banerjee, Sourav', 'Valafar, Homayoun']]","[0.0875, 0.0688, 0.0688, 0.0594, 0.0594]"
nsf20591,2020,https://www.nsf.gov/pubs/2020/nsf20591/nsf20591.htm,Computer and Information Science and Engineering (CISE): Core Programs (2020),"['computer', 'information', 'engineering', 'cise', 'core', 'programs', 'computer information', 'information engineering', 'engineering cise', 'cise core', 'core programs', 'nsf', 'directorate', 'supports', 'education', 'projects', 'develop', 'new', 'knowledge', 'all', 'aspects', 'computing', 'nsf cise', 'cise directorate', 'directorate supports', 'supports education', 'education projects', 'projects develop', 'develop new', 'new knowledge', 'knowledge all', 'all aspects', 'aspects computing', 'communications', 'well', 'advanced', 'cyberinfrastructure', 'well advanced', 'advanced cyberinfrastructure', 'through']","Bayat, Mahmoud","[['Bayat, Mahmoud', 'Ali, Mohammod', 'Nelakuditi, Srihari'], ['Bayat, Mahmoud', 'Jamshidi, Pooyan', 'Sheth, Amit'], ['Bayat, Mahmoud', 'Bakos, Jason D.', 'Zand, Ramtin'], ['Bayat, Mahmoud', 'Valafar, Homayoun', 'Wang, Song'], ['Bayat, Mahmoud', 'Agostinelli, Forest', 'Hu, Jianjun']]","[0.1312, 0.1031, 0.1, 0.0938, 0.075]"
nsf20591,2020,https://www.nsf.gov/pubs/2020/nsf20591/nsf20591.htm,Computer and Information Science and Engineering (CISE): Core Programs (2020),"['computer', 'information', 'engineering', 'cise', 'core', 'programs', 'computer information', 'information engineering', 'engineering cise', 'cise core', 'core programs', 'nsf', 'directorate', 'supports', 'education', 'projects', 'develop', 'new', 'knowledge', 'all', 'aspects', 'computing', 'nsf cise', 'cise directorate', 'directorate supports', 'supports education', 'education projects', 'projects develop', 'develop new', 'new knowledge', 'knowledge all', 'all aspects', 'aspects computing', 'communications', 'well', 'advanced', 'cyberinfrastructure', 'well advanced', 'advanced cyberinfrastructure', 'through']","Bayoumi, Abdel-Moez E.","[['Bayoumi, Abdel-Moez E.', 'Brookshire, Robert G., Ph.D.', 'Thatcher, Matt E.'], ['Bayoumi, Abdel-Moez E.', 'Bakos, Jason D.', 'Sheth, Amit'], ['Bayoumi, Abdel-Moez E.', 'Nelakuditi, Srihari', 'Sahin, Alphan'], ['Bayoumi, Abdel-Moez E.', 'Valafar, Homayoun', 'Wang, Song'], ['Bayoumi, Abdel-Moez E.', 'Ali, Mohammod']]","[0.1188, 0.1125, 0.1125, 0.1031, 0.0906]"
